order_id,customer_id,product_category,product_name,quantity,unit_price,discount_pct,revenue,payment_method,order_date,delivery_date,return_status,city,state,pincode
ORD02362,CUST33590,Sports,Yonex Badminton Racket,5,703,10,3163.5,upi,19-11-2023,2023-03-12,Not Returned,lucknow,Uttar Pradesh,158415
ORD02363,CUST15436,Home & Kitchen,Pigeon Non-Stick Tawa,3,20155,30,42325.5,CREDIT CARD,19/11/2023,26/11/2023,Returned,KOLKATA,West Bengal,599181
ORD02364,CUST83463,Sports,Nivia Football Size 5,2,11140,,18938,COD,2023-11-19,2023-12-03,Not Returned,Bangalore,Karnataka,565360
ORD02365,CUST74814,Furniture,Godrej Interio Study Table,2,14999,30,20998.6,Wallet,2023-11-19,2023-11-21,Not Returned,DELHI,Delhi,171098
ORD02366,CUST10815,Furniture,Wakefit Orthopaedic Mattress,4,79474,,238422,Paytm,19-11-2023,2023-01-12,Not Returned,Hyderabad,Telangana,115690
ORD02367,CUST60927,Grocery,Saffola Gold Oil 2L,3,114,0,342,Debit Card,2023-11-20,25/11/2023,,Pune,Maharashtra,632283
ORD02368,CUST20419,Fashion,Nike Air Max 270,2,9761,0,19522,CREDIT CARD,2023-11-20,2023-12-01,Not Returned,Bombay,Maharashtra,699472
ORD02369,CUST84906,Home & Kitchen,Bajaj Mixer Grinder 750W,5,10113,5,48036.75,CREDIT CARD,2023-11-20,2023-12-01,Not Returned,kolkata,West Bengal,358043
ORD02370,CUST48044,Grocery,Nestle Maggi 12 Pack,1,1751,25,1313.25,PhonePe,20-11-2023,27-11-2023,Not Returned,Chennai,Tamil Nadu,272267
ORD02371,CUST69775,Mobiles,OPPO Reno 8,1,103204,15,87723.4,UPI,20/11/2023,2023-04-12,Not Returned,Delhi,Delhi,725295
ORD02372,CUST62066,Grocery,Aashirvaad Atta 10kg,3,714,,2142,COD,2023-11-20,2023-11-23,,DELHI,Delhi,176493
ORD02373,CUST50558,Electronics,Canon EOS 1500D Camera,4,132129,5,502090.2,COD,2023-11-20,2023-12-01,Not Returned,lucknow,Uttar Pradesh,738124
ORD02374,CUST69675,Furniture,Urban Ladder Bookshelf,5,39884,5,189449,CREDIT CARD,2023-11-20,26-11-2023,NOT RETURNED,Bombay,Maharashtra,409402
ORD02375,CUST24309,Electronics,Canon EOS 1500D Camera,3,12903,15,32902.65,COD,21/11/2023,2023-03-12,,New Delhi,Delhi,426560
ORD02376,CUST20690,Home & Kitchen,Godrej Aer Freshener,1,14084,0,14084,COD,2023-11-21,2023-12-01,Not Returned,chennai,Tamil Nadu,688463
ORD02377,CUST11167,Books,Think and Grow Rich,3,784,30,1646.4,COD,2023-11-21,2023-11-25,Returned,Jaipur,Rajasthan,374202
ORD02378,CUST40819,Books,The Alchemist,5,548,25,2055,upi,21-11-2023,25-11-2023,Not Returned,Bangalore,Karnataka,453551
ORD02379,CUST18448,Mobiles,Nothing Phone 2,2,17849,0,35698,CREDIT CARD,21/11/2023,2023-01-12,Not Returned,Bangalore,Karnataka,128762
ORD02380,CUST89477,Grocery,Bournvita 1kg,5,249,20,996,PhonePe,2023-11-21,2023-12-05,Not Returned,hyderabad,Telangana,220428
ORD02381,CUST33889,Books,Deep Work - Cal Newport,2,1097,0,2194,COD,2023-11-21,2023-11-25,Returned,hyderabad,Telangana,
ORD02382,CUST12435,Sports,Strauss Dumbbells 5kg,2,7386,5,14033.4,CREDIT CARD,22-11-2023,27-11-2023,,delhi,Delhi,192450
ORD02383,CUST93668,Sports,Prokyde Skipping Rope,2,2244,,4039.2,UPI,22/11/2023,2023-05-12,Returned,Jaipur,Rajasthan,694628
ORD02384,CUST12674,Mobiles,Nothing Phone 2,3,65247,15,166379.85,Paytm,2023-11-22,2023-12-02,Returned,Mumbai,Maharashtra,
ORD02385,CUST45219,Toys,Barbie Dreamhouse,1,4880,10,4392,CREDIT CARD,2023-11-22,2023-11-27,Not Returned,Mumbai,Maharashtra,760524
ORD02386,CUST63566,Furniture,Wakefit Orthopaedic Mattress,3,15629,0,46887,CREDIT CARD,22-11-2023,28-11-2023,Not Returned,Mumbai,Maharashtra,448663
ORD02387,CUST22754,Grocery,Tata Salt 1kg,1,1186,25,889.5,Wallet,22/11/2023,25/11/2023,,Hyderabad,Telangana,430448
ORD02388,CUST35378,Home & Kitchen,Godrej Aer Freshener,5,10393,25,38973.75,CREDIT CARD,2023-11-22,2023-12-01,Not Returned,Bangalore,Karnataka,
ORD02389,CUST19004,Beauty,Maybelline Fit Me Concealer,4,1106,30,3096.8,CREDIT CARD,2023-11-23,2023-12-07,Not Returned,KOLKATA,West Bengal,650936
ORD02390,CUST90952,Beauty,Garnier Vitamin C Serum,5,1320,30,4620,COD,23-11-2023,2023-03-12,Not Returned,ahmedabad,Gujarat,544532
ORD02391,CUST96679,Beauty,mCaffeine Coffee Scrub,3,665,,1895.25,Paytm,23/11/2023,2023-04-12,,Chennai,Tamil Nadu,
ORD02392,CUST24611,Books,Zero to One,3,707,10,1908.9,UPI,2023-11-23,2023-11-28,Not Returned,hyderabad,Telangana,759353
ORD02393,CUST51457,Toys,Play-Doh Creativity Set,1,1613,15,1371.05,COD,2023-11-23,2023-11-27,Not Returned,jaipur,Rajasthan,532959
ORD02394,CUST32427,Toys,LEGO Classic Brick Box,3,1646,,3950.4,Net Banking,23-11-2023,28-11-2023,,Mumbai,Maharashtra,139608
ORD02395,CUST61704,Grocery,Aashirvaad Atta 10kg,2,1202,10,2163.6,GPay,2023-11-23,2023-07-12,Not Returned,Lucknow,Uttar Pradesh,146941
ORD02396,CUST83879,Grocery,Nestle Maggi 12 Pack,3,1556,25,3501,CREDIT CARD,2023-11-23,2023-12-07,Returned,Kolkata,West Bengal,434217
ORD02397,CUST29667,Toys,Barbie Dreamhouse,1,7948,,6358.4,upi,2023-11-24,2023-12-02,Not Returned,delhi,Delhi,363383
ORD02398,CUST98343,Mobiles,Samsung Galaxy A54,1,77647,,58235.25,Wallet,24-11-2023,26-11-2023,Not Returned,Mumbai,Maharashtra,390589
ORD02399,CUST93045,Grocery,MDH Garam Masala 100g,2,1272,30,1780.8,PhonePe,24/11/2023,2023-06-12,Returned,Mumbai,Maharashtra,272182
ORD02400,CUST82062,Mobiles,Google Pixel 7a,1,95579,30,66905.3,Wallet,2023-11-24,2023-12-06,Not Returned,CHENNAI,Tamil Nadu,259171
ORD02401,CUST76933,Electronics,Canon EOS 1500D Camera,4,14236,,56944,Wallet,2023-11-24,2023-11-27,,Ahmedabad,Gujarat,386284
ORD02402,CUST29196,Sports,Yonex Badminton Racket,5,12771,0,63855,CREDIT CARD,2023-11-24,2023-05-12,Not Returned,Lucknow,Uttar Pradesh,195520
ORD02403,CUST43048,Furniture,Wakefit Orthopaedic Mattress,3,69704,15,177745.2,Paytm,24/11/2023,30/11/2023,Refunded,Lucknow,Uttar Pradesh,763046
ORD02404,CUST50528,Grocery,Fortune Sunflower Oil 5L,4,1493,20,4777.6,CREDIT CARD,2023-11-25,2023-12-05,Not Returned,ahmedabad,Gujarat,694384
ORD02405,CUST19668,Toys,Hasbro Jenga,3,3457,20,8296.8,CREDIT CARD,2023-11-25,2023-12-09,Refunded,delhi,Delhi,720645
ORD02406,CUST59424,Sports,SG Cricket Gloves,4,7316,15,24874.4,Paytm,25-11-2023,2023-02-12,Not Returned,DELHI,Delhi,662349
ORD02407,CUST42313,Sports,Cosco Cricket Bat,3,5851,30,12287.1,PhonePe,25/11/2023,29/11/2023,Not Returned,Mumbai,Maharashtra,493287
ORD02408,CUST17624,Fashion,Peter England Chinos,2,12035,25,18052.5,GPay,2023-11-25,2023-11-29,Not Returned,Mumbai,Maharashtra,648812
ORD02409,CUST38563,Toys,Funskool Monopoly,1,7051,10,6345.9,upi,2023-11-25,2023-12-09,,Delhi,Delhi,439424
ORD02410,CUST74001,Furniture,Hometown Wardrobe 3 Door,1,56956,15,48412.6,COD,25-11-2023,2023-03-12,Not Returned,Bombay,Maharashtra,205753
ORD02411,CUST17506,Toys,Fisher Price Baby Gym,2,4583,30,6416.2,CREDIT CARD,26/11/2023,30/11/2023,Not Returned,Bangalore,Karnataka,268726
ORD02412,CUST76056,Grocery,Aashirvaad Atta 10kg,4,1226,,4904,COD,2023-11-26,2023-12-07,Returned,jaipur,Rajasthan,279373
ORD02413,CUST77262,Home & Kitchen,Asian Paints Royale,5,12836,20,51344,upi,2023-11-26,2023-11-30,Not Returned,New Delhi,Delhi,351298
ORD02414,CUST72586,Electronics,Realme Narzo 50,4,83229,5,316270.2,Net Banking,26-11-2023,2023-07-12,Returned,Hyderabad,Telangana,782024
ORD02415,CUST68450,Mobiles,Realme GT Neo 5,1,102686,25,77014.5,CREDIT CARD,26/11/2023,2023-09-12,Not Returned,Jaipur,Rajasthan,
ORD02416,CUST15228,Home & Kitchen,Philips Air Fryer HD9200,5,5166,30,18081,CREDIT CARD,2023-11-26,2023-12-04,Not Returned,Chennai,Tamil Nadu,762516
ORD02417,CUST17287,Electronics,Apple MacBook Air M2,3,110711,5,315526.35,Net Banking,2023-11-26,2023-12-06,Not Returned,Bangalore,Karnataka,658117
ORD02418,CUST52435,Home & Kitchen,Godrej Aer Freshener,5,20310,0,101550,CREDIT CARD,27-11-2023,2023-07-12,Not Returned,Bangalore,Karnataka,628739
ORD02419,CUST14997,Mobiles,Nothing Phone 2,4,63450,20,203040,CREDIT CARD,27/11/2023,2023-01-12,Not Returned,DELHI,Delhi,305902
ORD02420,CUST74739,Books,Ikigai,2,207,20,331.2,COD,2023-11-27,2023-12-06,Not Returned,KOLKATA,West Bengal,326023
ORD02421,CUST48154,Toys,Hasbro Jenga,3,3689,15,9406.95,PhonePe,2023-11-27,2023-11-29,Not Returned,hyderabad,Telangana,659211
ORD02422,CUST35492,Home & Kitchen,Prestige Pressure Cooker 5L,4,8914,10,32090.4,CREDIT CARD,27-11-2023,2023-10-12,Not Returned,chennai,Tamil Nadu,450085
ORD02423,CUST61134,Grocery,MDH Garam Masala 100g,3,484,15,1234.2,CREDIT CARD,2023-11-27,2023-06-12,Not Returned,Bangalore,Karnataka,632315
ORD02424,CUST33023,Furniture,Wakefit Orthopaedic Mattress,5,12813,5,60861.75,upi,2023-11-27,2023-12-09,Not Returned,Bangalore,Karnataka,783141
ORD02425,CUST63464,Beauty,WOW Skin Science Shampoo,1,1545,,1236,Net Banking,2023-11-27,2023-11-30,Not Returned,Bangalore,Karnataka,121574
ORD02426,CUST79457,Grocery,Parle-G Biscuits 800g,4,1165,10,4194,GPay,28-11-2023,2023-03-12,Not Returned,Bangalore,Karnataka,384603
ORD02427,CUST95654,Mobiles,Realme GT Neo 5,2,36842,15,62631.4,PhonePe,28/11/2023,2023-06-12,Not Returned,Delhi,Delhi,
ORD02428,CUST28429,Furniture,Kurlon Mattress Queen,5,60499,10,272245.5,Paytm,2023-11-28,2023-12-05,Not Returned,Mumbai,Maharashtra,
ORD02429,CUST69323,Grocery,Tata Salt 1kg,4,716,30,2004.8,Net Banking,2023-11-28,2023-12-11,Not Returned,Kolkata,West Bengal,132408
ORD02430,CUST69665,Sports,Nivia Basketball,2,7180,25,10770,PhonePe,2023-11-28,2023-08-12,Not Returned,Bombay,Maharashtra,463275
ORD02431,CUST22019,Toys,LEGO Classic Brick Box,4,3760,25,11280,CREDIT CARD,28/11/2023,2023-07-12,Not Returned,Bangalore,Karnataka,113735
ORD02432,CUST85580,Furniture,Pepperfry Coffee Table,5,7821,5,37149.75,COD,2023-11-28,2023-12-01,Not Returned,Bangalore,Karnataka,644768
ORD02433,CUST69450,Sports,Cosco Cricket Bat,4,13858,10,49888.8,COD,2023-11-29,2023-12-13,,Delhi,Delhi,252969
ORD02434,CUST77181,Grocery,Parle-G Biscuits 800g,3,1310,30,2751,GPay,29-11-2023,2023-04-12,Not Returned,Lucknow,Uttar Pradesh,469221
ORD02435,CUST13441,Electronics,Realme Narzo 50,5,79974,25,299902.5,CREDIT CARD,29/11/2023,2023-01-12,Not Returned,KOLKATA,West Bengal,
ORD02436,CUST10919,Fashion,H&M Floral Kurti,4,5916,20,18931.2,Paytm,2023-11-29,2023-12-07,Not Returned,Kolkata,West Bengal,651480
ORD02437,CUST50150,Electronics,OnePlus Nord CE 3,1,122353,25,91764.75,PhonePe,2023-11-29,2023-12-04,Not Returned,ahmedabad,Gujarat,413180
ORD02438,CUST48194,Toys,Milton Kids Lunch Box,4,6890,10,24804,upi,29-11-2023,2023-08-12,Not Returned,Lucknow,Uttar Pradesh,735282
ORD02439,CUST23710,Furniture,Urban Ladder Bookshelf,3,22109,10,59694.3,upi,29/11/2023,2023-02-12,Not Returned,Bangalore,Karnataka,721579
ORD02440,CUST95871,Furniture,FurnitureKraft Dining Table,2,28999,15,49298.3,Paytm,2023-11-30,2023-12-09,,Mumbai,Maharashtra,341684
ORD02441,CUST71439,Toys,LEGO Classic Brick Box,2,3909,30,5472.6,GPay,2023-11-30,2023-12-03,,Chennai,Tamil Nadu,132845
ORD02442,CUST50187,Sports,Decathlon Yoga Mat,2,10214,30,14299.6,CREDIT CARD,30-11-2023,2023-12-12,Not Returned,Mumbai,Maharashtra,619054
ORD02443,CUST71737,Fashion,Allen Solly Formal Shirt,1,5430,10,4887,Debit Card,30/11/2023,2023-09-12,Not Returned,Bangalore,Karnataka,557168
ORD02444,CUST97187,Grocery,Saffola Gold Oil 2L,3,430,10,1161,Debit Card,2023-11-30,2023-12-14,Returned,Mumbai,Maharashtra,580569
ORD02445,CUST40716,Mobiles,iQOO Neo 7,5,105284,5,500099,upi,2023-11-30,2023-12-14,Not Returned,CHENNAI,Tamil Nadu,725783
ORD02446,CUST62451,Electronics,OnePlus Nord CE 3,2,12704,10,22867.2,UPI,30-11-2023,2023-02-12,,CHENNAI,Tamil Nadu,657154
ORD02447,CUST45626,Electronics,Samsung Galaxy S23,3,21442,30,45028.2,upi,30/11/2023,14/12/2023,Returned,jaipur,Rajasthan,681023
ORD02448,CUST53250,Beauty,L'Oreal Elvive Shampoo,4,1224,,4161.6,COD,2023-12-01,2023-12-04,Not Returned,Bangalore,Karnataka,277658
ORD02449,CUST78286,Fashion,FabIndia Cotton Saree,1,3228,30,2259.6,CREDIT CARD,2023-12-01,2023-12-07,Not Returned,jaipur,Rajasthan,524745
ORD02450,CUST81850,Mobiles,Motorola Edge 40,3,85093,15,216987.15,CREDIT CARD,2023-01-12,2023-03-12,Not Returned,ahmedabad,Gujarat,676020
ORD02451,CUST59905,Electronics,Canon EOS 1500D Camera,3,15002,30,31504.2,COD,2023-12-01,14/12/2023,Not Returned,Chennai,Tamil Nadu,666562
ORD02452,CUST27870,Mobiles,Samsung Galaxy A54,5,22096,30,77336,PhonePe,2023-12-01,2023-12-07,Not Returned,Chennai,Tamil Nadu,601437
ORD02453,CUST55313,Grocery,Haldiram Bhujia 400g,3,1109,20,2661.6,PhonePe,2023-12-01,2023-12-07,Not Returned,Mumbai,Maharashtra,717734
ORD02454,CUST73959,Furniture,Wakefit Orthopaedic Mattress,5,46039,25,172646.25,Net Banking,2023-01-12,2023-09-12,Not Returned,Bangalore,Karnataka,457489
ORD02455,CUST42716,Mobiles,Motorola Edge 40,1,15391,5,14621.45,COD,2023-02-12,2023-05-12,Not Returned,Ahmedabad,Gujarat,400388
ORD02456,CUST22438,Electronics,JBL Flip 6 Speaker,1,14966,0,14966,Debit Card,2023-12-02,2023-12-05,,Kolkata,West Bengal,
ORD02457,CUST19632,Sports,SG Cricket Gloves,4,7344,20,23500.8,Net Banking,2023-12-02,2023-12-15,Not Returned,Pune,Maharashtra,403589
ORD02458,CUST13371,Fashion,Van Heusen Polo T-Shirt,5,11380,10,51210,CREDIT CARD,2023-12-02,2023-09-12,Not Returned,hyderabad,Telangana,222098
ORD02459,CUST57340,Toys,LEGO Classic Brick Box,5,6581,25,24678.75,UPI,2023-02-12,14/12/2023,Returned,delhi,Delhi,292849
ORD02460,CUST24754,Home & Kitchen,Wipro LED Bulb 9W,2,23378,5,44418.2,UPI,2023-12-02,2023-12-16,Returned,Bangalore,Karnataka,265343
ORD02461,CUST41296,Books,Zero to One,2,846,20,1353.6,UPI,2023-12-02,2023-12-13,Not Returned,Mumbai,Maharashtra,557576
ORD02462,CUST56531,Books,Sapiens - Yuval Noah,4,960,15,3264,Paytm,2023-03-12,2023-07-12,Not Returned,Kolkata,West Bengal,457068
ORD02463,CUST61358,Home & Kitchen,Asian Paints Royale,1,12359,5,11741.05,Paytm,2023-03-12,17/12/2023,Not Returned,lucknow,Uttar Pradesh,327138
ORD02464,CUST26283,Mobiles,iQOO Neo 7,2,99353,5,188770.7,PhonePe,2023-12-03,2023-12-17,Not Returned,Delhi,Delhi,
ORD02465,CUST24367,Fashion,Puma Track Pants,3,8084,30,16976.4,Net Banking,2023-12-03,2023-12-12,Not Returned,Jaipur,Rajasthan,618298
ORD02466,CUST28753,Mobiles,iPhone 14 128GB,1,45595,30,31916.5,upi,2023-03-12,2023-07-12,,DELHI,Delhi,256398
ORD02467,CUST40779,Toys,Barbie Dreamhouse,3,3839,,10365.3,GPay,2023-03-12,14/12/2023,Refunded,Mumbai,Maharashtra,735517
ORD02468,CUST49933,Fashion,Zara Blazer Black,5,786,5,3733.5,PhonePe,2023-12-03,2023-12-08,Not Returned,Mumbai,Maharashtra,783513
ORD02469,CUST17346,Home & Kitchen,Prestige Pressure Cooker 5L,1,7248,25,5436,Debit Card,2023-12-03,2023-12-17,Not Returned,kolkata,West Bengal,675337
ORD02470,CUST46538,Mobiles,Vivo V27,4,40827,30,114315.6,UPI,2023-04-12,2023-12-12,Not Returned,Ahmedabad,Gujarat,301479
ORD02471,CUST53212,Beauty,Garnier Vitamin C Serum,5,1608,30,5628,Wallet,2023-04-12,2023-06-12,Not Returned,Mumbai,Maharashtra,113688
ORD02472,CUST99488,Electronics,HP Pavilion Laptop 15,5,73868,25,277005,COD,2023-12-04,2023-12-06,NOT RETURNED,Delhi,Delhi,257054
ORD02473,CUST85890,Sports,SG Cricket Gloves,3,12504,5,35636.4,CREDIT CARD,2023-12-04,2023-12-14,Not Returned,CHENNAI,Tamil Nadu,142888
ORD02474,CUST90637,Furniture,Urban Ladder Bookshelf,5,16777,0,83885,COD,2023-04-12,17-12-2023,Not Returned,pune,Maharashtra,183816
ORD02475,CUST43859,Sports,Nivia Football Size 5,2,8540,30,11956,CREDIT CARD,2023-04-12,2023-11-12,NOT RETURNED,hyderabad,Telangana,563688
ORD02476,CUST37045,Toys,Fisher Price Baby Gym,1,6316,10,5684.4,upi,2023-12-04,2023-12-10,Not Returned,Bangalore,Karnataka,217675
ORD02477,CUST99919,Mobiles,Nothing Phone 2,2,86961,30,121745.4,COD,2023-12-05,2023-12-08,Not Returned,Bangalore,Karnataka,160064
ORD02478,CUST32737,Grocery,Aashirvaad Atta 10kg,3,1591,,4534.35,Paytm,2023-05-12,2023-08-12,Not Returned,Kolkata,West Bengal,352025
ORD02479,CUST27261,Fashion,H&M Floral Kurti,3,8648,5,24646.8,CREDIT CARD,2023-12-05,13/12/2023,Refunded,kolkata,West Bengal,534644
ORD02480,CUST38618,Mobiles,Realme GT Neo 5,1,98447,0,98447,GPay,2023-12-05,2023-12-12,Not Returned,Pune,Maharashtra,456647
ORD02481,CUST48868,Fashion,Levi's 511 Slim Jeans,5,8944,0,44720,UPI,2023-12-05,2023-12-18,NOT RETURNED,jaipur,Rajasthan,563203
ORD02482,CUST16512,Furniture,Pepperfry Coffee Table,4,7261,15,24687.4,Paytm,2023-05-12,19-12-2023,Refunded,Ahmedabad,Gujarat,213096
ORD02483,CUST97605,Beauty,L'Oreal Elvive Shampoo,3,2391,10,6455.7,PhonePe,2023-05-12,14/12/2023,Returned,Bangalore,Karnataka,176271
ORD02484,CUST95551,Sports,Nivia Football Size 5,1,5859,0,5859,Debit Card,2023-12-06,2023-12-10,Not Returned,delhi,Delhi,
ORD02485,CUST44329,Electronics,OnePlus Nord CE 3,4,111924,,425311.2,PhonePe,2023-12-06,2023-12-10,Not Returned,Lucknow,Uttar Pradesh,437733
ORD02486,CUST97367,Furniture,Wakefit Orthopaedic Mattress,5,72962,0,364810,CREDIT CARD,2023-12-06,20-12-2023,Not Returned,Pune,Maharashtra,619642
ORD02487,CUST52071,Furniture,Pepperfry Coffee Table,3,65432,20,157036.8,COD,2023-06-12,2023-12-12,Not Returned,Lucknow,Uttar Pradesh,779379
ORD02488,CUST61306,Sports,Decathlon Yoga Mat,1,3348,15,2845.8,GPay,2023-12-06,2023-12-17,NOT RETURNED,Mumbai,Maharashtra,146765
ORD02489,CUST26587,Furniture,Pepperfry Coffee Table,1,37537,15,31906.45,Debit Card,2023-12-06,2023-12-11,Not Returned,jaipur,Rajasthan,357725
ORD02490,CUST31060,Grocery,Fortune Sunflower Oil 5L,1,1243,25,932.25,upi,2023-06-12,19-12-2023,Returned,Chennai,Tamil Nadu,672025
ORD02491,CUST86367,Grocery,Bournvita 1kg,3,1932,10,5216.4,Debit Card,2023-06-12,15/12/2023,Not Returned,Bangalore,Karnataka,797637
ORD02492,CUST32463,Books,Atomic Habits - James Clear,4,487,15,1655.8,CREDIT CARD,2023-12-07,2023-12-14,Not Returned,Pune,Maharashtra,776422
ORD02493,CUST56748,Books,Think and Grow Rich,1,1396,10,1256.4,Net Banking,2023-12-07,2023-12-16,Not Returned,Jaipur,Rajasthan,123556
ORD02494,CUST30093,Grocery,Tata Salt 1kg,5,1812,20,7248,UPI,2023-07-12,15-12-2023,Not Returned,Bangalore,Karnataka,737326
ORD02495,CUST98890,Home & Kitchen,Philips Air Fryer HD9200,1,14085,25,10563.75,PhonePe,2023-07-12,2023-10-12,Not Returned,Mumbai,Maharashtra,303389
ORD02496,CUST74866,Beauty,Nivea Body Lotion,4,1765,5,6707,UPI,2023-12-07,2023-12-17,Not Returned,Kolkata,West Bengal,643193
ORD02497,CUST84261,Fashion,Van Heusen Polo T-Shirt,3,2761,20,6626.4,Wallet,2023-12-07,2023-12-19,,Jaipur,Rajasthan,744932
ORD02498,CUST64214,Beauty,WOW Skin Science Shampoo,1,500,10,450,PhonePe,2023-07-12,21-12-2023,Not Returned,Hyderabad,Telangana,
ORD02499,CUST58331,Toys,Hasbro Jenga,1,4037,10,3633.3,CREDIT CARD,2023-08-12,15/12/2023,,Kolkata,West Bengal,614210
ORD02500,CUST24201,Furniture,Hometown Wardrobe 3 Door,5,75291,10,338809.5,Net Banking,2023-12-08,2023-12-20,Not Returned,chennai,Tamil Nadu,214147
ORD02501,CUST28696,Electronics,Mi Smart Band 7,5,57165,5,271533.75,CREDIT CARD,2023-12-08,2023-12-20,NOT RETURNED,Pune,Maharashtra,207937
ORD02502,CUST90949,Furniture,Nilkamal Easy Chair,1,32712,25,24534,COD,2023-08-12,15-12-2023,Not Returned,Bangalore,Karnataka,728028
ORD02503,CUST37505,Beauty,Lakme Absolute Foundation,1,2704,25,2028,COD,2023-08-12,21/12/2023,Returned,ahmedabad,Gujarat,772641
ORD02504,CUST51333,Grocery,Amul Butter 500g,5,1477,10,6646.5,CREDIT CARD,2023-12-08,2023-12-11,Not Returned,Jaipur,Rajasthan,565558
ORD02505,CUST54908,Sports,Decathlon Yoga Mat,4,5918,20,18937.6,UPI,2023-12-08,2023-12-18,Refunded,Bombay,Maharashtra,
ORD02506,CUST29042,Toys,Hot Wheels 20 Car Pack,2,484,25,726,GPay,2023-09-12,2023-11-12,NOT RETURNED,Pune,Maharashtra,775570
ORD02507,CUST75106,Grocery,Parle-G Biscuits 800g,2,827,5,1571.3,CREDIT CARD,2023-12-09,2023-07-12,Not Returned,kolkata,West Bengal,500491
ORD02508,CUST30699,Beauty,Himalaya Face Wash,1,2921,20,2336.8,COD,2023-12-09,2023-12-18,Not Returned,Delhi,Delhi,564307
ORD02509,CUST60652,Sports,Prokyde Skipping Rope,5,9585,30,33547.5,PhonePe,2023-12-09,2023-12-12,Not Returned,Jaipur,Rajasthan,174797
ORD02510,CUST55679,Electronics,Realme Narzo 50,3,142186,5,405230.1,Net Banking,2023-09-12,13-12-2023,Not Returned,Bombay,Maharashtra,382697
ORD02511,CUST44780,Beauty,Nivea Body Lotion,3,2708,10,7311.6,COD,2023-09-12,20/12/2023,,Mumbai,Maharashtra,291446
ORD02512,CUST75506,Fashion,Adidas Ultraboost 22,2,1362,,2043,UPI,2023-12-09,2023-12-20,Not Returned,Mumbai,Maharashtra,475254
ORD02513,CUST20144,Mobiles,OPPO Reno 8,4,95719,5,363732.2,upi,2023-12-09,2023-12-17,Not Returned,Chennai,Tamil Nadu,371587
ORD02514,CUST81391,Sports,Prokyde Skipping Rope,2,11588,0,23176,Wallet,2023-12-10,24-12-2023,Not Returned,KOLKATA,West Bengal,465854
ORD02515,CUST34575,Beauty,Dove Soap 100g,1,1513,20,1210.4,Net Banking,2023-10-12,24/12/2023,Not Returned,Chennai,Tamil Nadu,
ORD02516,CUST55929,Grocery,Nestle Maggi 12 Pack,4,701,0,2804,CREDIT CARD,2023-12-10,2023-12-22,Not Returned,delhi,Delhi,495139
ORD02517,CUST97183,Fashion,Peter England Chinos,3,13296,0,39888,CREDIT CARD,2023-12-10,2023-12-23,Not Returned,Delhi,Delhi,221456
ORD02518,CUST43298,Home & Kitchen,Prestige Pressure Cooker 5L,5,13803,10,62113.5,PhonePe,2023-10-12,2023-12-12,Returned,Jaipur,Rajasthan,474250
ORD02519,CUST23516,Sports,Prokyde Skipping Rope,5,2566,30,8981,GPay,2023-10-12,16/12/2023,Not Returned,Jaipur,Rajasthan,313135
ORD02520,CUST29086,Fashion,Nike Air Max 270,1,7869,,7082.1,Wallet,2023-12-10,2023-12-22,Refunded,lucknow,Uttar Pradesh,303731
ORD02521,CUST68921,Grocery,Tata Salt 1kg,2,1753,0,3506,COD,2023-12-11,2023-12-18,Not Returned,Bangalore,Karnataka,
ORD02522,CUST40051,Beauty,WOW Skin Science Shampoo,1,2794,5,2654.3,UPI,2023-11-12,22-12-2023,Not Returned,Bangalore,Karnataka,136607
ORD02523,CUST11631,Furniture,Urban Ladder Bookshelf,5,74742,10,336339,CREDIT CARD,2023-11-12,19/12/2023,Returned,Pune,Maharashtra,631678
ORD02524,CUST34229,Electronics,HP Pavilion Laptop 15,3,61680,20,148032,Net Banking,2023-12-11,2023-12-25,Not Returned,Pune,Maharashtra,304671
ORD02525,CUST60771,Furniture,FurnitureKraft Dining Table,5,32290,0,161450,CREDIT CARD,2023-12-11,2023-12-22,Not Returned,CHENNAI,Tamil Nadu,264213
ORD02526,CUST28254,Mobiles,Vivo V27,4,54059,20,172988.8,Wallet,2023-11-12,22-12-2023,Not Returned,lucknow,Uttar Pradesh,279628
ORD02527,CUST45014,Fashion,Allen Solly Formal Shirt,5,12256,30,42896,Paytm,2023-11-12,25/12/2023,Not Returned,Bombay,Maharashtra,498354
ORD02528,CUST19654,Mobiles,Realme GT Neo 5,5,91035,25,341381.25,Net Banking,2023-12-12,2023-12-20,Returned,Chennai,Tamil Nadu,776390
ORD02529,CUST77733,Electronics,Samsung Galaxy S23,4,33562,30,93973.6,UPI,2023-12-12,2023-12-16,Not Returned,Bombay,Maharashtra,185767
ORD02530,CUST13602,Fashion,Levi's 511 Slim Jeans,2,7459,20,11934.4,CREDIT CARD,2023-12-12,20-12-2023,Not Returned,CHENNAI,Tamil Nadu,797744
ORD02531,CUST51818,Books,Deep Work - Cal Newport,5,1434,,5736,Debit Card,2023-12-12,14/12/2023,,Bangalore,Karnataka,794384
ORD02532,CUST75095,Grocery,Haldiram Bhujia 400g,1,1462,0,1462,Debit Card,2023-12-12,2023-12-24,Not Returned,Ahmedabad,Gujarat,
ORD02533,CUST37184,Fashion,Zara Blazer Black,5,3783,15,16077.75,CREDIT CARD,2023-12-12,2023-12-17,Not Returned,Bombay,Maharashtra,116992
